1,-0.231205833,-8.9,2.61,2.42
1,-0.246288687,-8.9,2.61,2.42
1,-0.253886012,-8.9,2.61,2.42
1,-0.254574785,-8.9,2.61,2.42
1,-0.243683328,-8.9,2.61,2.42
1,-0.219664633,-8.9,2.61,2.42
1,-0.183667119,-8.9,2.61,2.42
1,-0.13670803,-8.9,2.61,2.42
1,-0.079712129,-8.9,2.61,2.42
1,-0.013545237,-8.9,2.61,2.42
1,0.060953388,-8.9,2.61,2.42
1,0.186480784,-8.8,2.61,2.42
1,0.325895597,-8.8,2.61,2.42
1,0.475914349,-8.8,2.61,2.42
1,0.632699214,-8.7,2.61,2.42
1,0.791498895,-8.7,2.61,2.42
1,0.946030388,-8.6,2.61,2.42
1,1.087418668,-8.5,2.61,2.42
1,1.149294597,-8.4,2.61,2.42
1,1.2024698,-8.4,2.61,2.42
1,1.244217137,-8.4,2.61,2.42
1,1.271277783,-8.3,2.61,2.42
1,1.279950067,-8.3,2.61,2.42
1,1.266406953,-8.4,2.61,2.42
1,1.227316947,-8.4,2.61,2.42
1,1.160658446,-8.5,2.61,2.42
1,1.066341057,-8.6,2.61,2.42
1,0.946210104,-8.8,2.61,2.42
1,0.803415946,-9,2.61,2.42
1,0.641568357,-9.2,2.61,2.42
1,0.464094347,-9.5,2.61,2.42
1,0.273925602,-9.7,2.61,2.42
1,0.073430994,-10,2.61,2.42
1,-0.135528978,-10.2,2.61,2.42
1,-0.351508968,-10.5,2.61,2.42
1,-0.686255291,-11,2.61,2.42
1,-1.031514644,-11.5,2.61,2.42
1,-1.385303306,-12.4,2.61,2.42
1,-1.746185537,-14.1,2.61,2.42
1,-2.113092601,-14.9,2.61,2.42
1,-2.673009346,-15.2,2.61,2.42
1,-3.24260493,-15.5,2.61,2.42
1,-3.820352002,-15.8,2.61,2.42
1,-4.405070574,-16.1,2.61,2.42
1,-5.293187483,-16.5,2.61,2.42
1,-6.192316343,-16.8,2.61,2.42
1,-7.100414417,-17.2,2.61,2.42
1,-8.01581487,-17.5,2.61,2.42
1,-9.39966522,-18,2.61,2.42
1,-10.79323854,-18.4,2.61,2.42
1,-12.19382265,-18.7,2.61,2.42
1,-13.59945327,-19.1,2.61,2.42
1,-15.00873563,-19.3,2.61,2.42
1,-16.42069257,-19.6,2.61,2.42
1,-17.83464115,-19.8,2.61,2.42
1,-19.2500975,-20,2.61,2.42
1,-20.66670685,-20.2,2.61,2.42
1,-22.08419465,-20.3,2.61,2.42
1,-23.50233418,-20.4,2.61,2.42
1,-24.9209269,-20.5,2.61,2.42
1,-0.231205833,8.9,2.61,2.42
1,-0.246288687,8.9,2.61,2.42
1,-0.253886012,8.9,2.61,2.42
1,-0.254574785,8.9,2.61,2.42
1,-0.243683328,8.9,2.61,2.42
1,-0.219664633,8.9,2.61,2.42
1,-0.183667119,8.9,2.61,2.42
1,-0.13670803,8.9,2.61,2.42
1,-0.079712129,8.9,2.61,2.42
1,-0.013545237,8.9,2.61,2.42
1,0.060953388,8.9,2.61,2.42
1,0.186480784,8.8,2.61,2.42
1,0.325895597,8.8,2.61,2.42
1,0.475914349,8.8,2.61,2.42
1,0.632699214,8.7,2.61,2.42
1,0.791498895,8.7,2.61,2.42
1,0.946030388,8.6,2.61,2.42
1,1.087418668,8.5,2.61,2.42
1,1.149294597,8.4,2.61,2.42
1,1.2024698,8.4,2.61,2.42
1,1.244217137,8.4,2.61,2.42
1,1.271277783,8.3,2.61,2.42
1,1.279950067,8.3,2.61,2.42
1,1.266406953,8.4,2.61,2.42
1,1.227316947,8.4,2.61,2.42
1,1.160658446,8.5,2.61,2.42
1,1.066341057,8.6,2.61,2.42
1,0.946210104,8.8,2.61,2.42
1,0.803415946,9,2.61,2.42
1,0.641568357,9.2,2.61,2.42
1,0.464094347,9.5,2.61,2.42
1,0.273925602,9.7,2.61,2.42
1,0.073430994,10,2.61,2.42
1,-0.135528978,10.2,2.61,2.42
1,-0.351508968,10.5,2.61,2.42
1,-0.686255291,11,2.61,2.42
1,-1.031514644,11.5,2.61,2.42
1,-1.385303306,12.4,2.61,2.42
1,-1.746185537,14.1,2.61,2.42
1,-2.113092601,14.9,2.61,2.42
1,-2.673009346,15.2,2.61,2.42
1,-3.24260493,15.5,2.61,2.42
1,-3.820352002,15.8,2.61,2.42
1,-4.405070574,16.1,2.61,2.42
1,-5.293187483,16.5,2.61,2.42
1,-6.192316343,16.8,2.61,2.42
1,-7.100414417,17.2,2.61,2.42
1,-8.01581487,17.5,2.61,2.42
1,-9.39966522,18,2.61,2.42
1,-10.79323854,18.4,2.61,2.42
1,-12.19382265,18.7,2.61,2.42
1,-13.59945327,19.1,2.61,2.42
1,-15.00873563,19.3,2.61,2.42
1,-16.42069257,19.6,2.61,2.42
1,-17.83464115,19.8,2.61,2.42
1,-19.2500975,20,2.61,2.42
1,-20.66670685,20.2,2.61,2.42
1,-22.08419465,20.3,2.61,2.42
1,-23.50233418,20.4,2.61,2.42
1,-24.9209269,20.5,2.61,2.42
2,-0.230671001,-9,1.3,2.28
2,-0.245061399,-9,1.3,2.28
2,-0.251821117,-9,1.3,2.28
2,-0.251537171,-9,1.3,2.28
2,-0.238950995,-9,1.3,2.28
2,-0.21297403,-9,1.3,2.28
2,-0.174771,-9,1.3,2.28
2,-0.125365928,-9,1.3,2.28
2,-0.065684318,-9,1.3,2.28
2,0.00340969,-9,1.3,2.28
2,0.081083955,-9,1.3,2.28
2,0.211872209,-8.9,1.3,2.28
2,0.357218181,-8.9,1.3,2.28
2,0.513971623,-8.9,1.3,2.28
2,0.678508293,-8.8,1.3,2.28
2,0.846415322,-8.7,1.3,2.28
2,1.011945674,-8.7,1.3,2.28
2,1.167068306,-8.6,1.3,2.28
2,1.29988017,-8.5,1.3,2.28
2,1.352567573,-8.4,1.3,2.28
2,1.392232444,-8.4,1.3,2.28
2,1.415273445,-8.4,1.3,2.28
2,1.417724499,-8.4,1.3,2.28
2,1.395741049,-8.4,1.3,2.28
2,1.346402478,-8.5,1.3,2.28
2,1.268558754,-8.6,1.3,2.28
2,1.163208061,-8.7,1.3,2.28
2,1.033110947,-8.9,1.3,2.28
2,0.881916301,-9.1,1.3,2.28
2,0.713333342,-9.3,1.3,2.28
2,0.53064508,-9.5,1.3,2.28
2,0.336544203,-9.8,1.3,2.28
2,0.13315401,-10,1.3,2.28
2,-0.077879511,-10.3,1.3,2.28
2,-0.295285167,-10.6,1.3,2.28
2,-0.631245462,-11,1.3,2.28
2,-0.97689899,-11.5,1.3,2.28
2,-1.33049142,-12.2,1.3,2.28
2,-1.690744773,-13.8,1.3,2.28
2,-2.056701086,-15,1.3,2.28
2,-2.61475663,-15.3,1.3,2.28
2,-3.182129024,-15.6,1.3,2.28
2,-3.75741627,-15.9,1.3,2.28
2,-4.339526364,-16.2,1.3,2.28
2,-5.223588164,-16.6,1.3,2.28
2,-6.11862388,-16.9,1.3,2.28
2,-7.022695745,-17.3,1.3,2.28
2,-7.934207867,-17.6,1.3,2.28
2,-9.312579589,-18.1,1.3,2.28
2,-10.70116387,-18.5,1.3,2.28
2,-12.09726539,-18.8,1.3,2.28
2,-13.49889853,-19.2,1.3,2.28
2,-14.90462756,-19.5,1.3,2.28
2,-16.31342747,-19.7,1.3,2.28
2,-17.72456853,-20,1.3,2.28
2,-19.1375252,-20.2,1.3,2.28
2,-20.55190783,-20.3,1.3,2.28
2,-21.96741388,-20.5,1.3,2.28
2,-23.38379484,-20.6,1.3,2.28
2,-24.80083555,-20.7,1.3,2.28
2,-0.230671001,9,1.3,2.28
2,-0.245061399,9,1.3,2.28
2,-0.251821117,9,1.3,2.28
2,-0.251537171,9,1.3,2.28
2,-0.238950995,9,1.3,2.28
2,-0.21297403,9,1.3,2.28
2,-0.174771,9,1.3,2.28
2,-0.125365928,9,1.3,2.28
2,-0.065684318,9,1.3,2.28
2,0.00340969,9,1.3,2.28
2,0.081083955,9,1.3,2.28
2,0.211872209,8.9,1.3,2.28
2,0.357218181,8.9,1.3,2.28
2,0.513971623,8.9,1.3,2.28
2,0.678508293,8.8,1.3,2.28
2,0.846415322,8.7,1.3,2.28
2,1.011945674,8.7,1.3,2.28
2,1.167068306,8.6,1.3,2.28
2,1.29988017,8.5,1.3,2.28
2,1.352567573,8.4,1.3,2.28
2,1.392232444,8.4,1.3,2.28
2,1.415273445,8.4,1.3,2.28
2,1.417724499,8.4,1.3,2.28
2,1.395741049,8.4,1.3,2.28
2,1.346402478,8.5,1.3,2.28
2,1.268558754,8.6,1.3,2.28
2,1.163208061,8.7,1.3,2.28
2,1.033110947,8.9,1.3,2.28
2,0.881916301,9.1,1.3,2.28
2,0.713333342,9.3,1.3,2.28
2,0.53064508,9.5,1.3,2.28
2,0.336544203,9.8,1.3,2.28
2,0.13315401,10,1.3,2.28
2,-0.077879511,10.3,1.3,2.28
2,-0.295285167,10.6,1.3,2.28
2,-0.631245462,11,1.3,2.28
2,-0.97689899,11.5,1.3,2.28
2,-1.33049142,12.2,1.3,2.28
2,-1.690744773,13.8,1.3,2.28
2,-2.056701086,15,1.3,2.28
2,-2.61475663,15.3,1.3,2.28
2,-3.182129024,15.6,1.3,2.28
2,-3.75741627,15.9,1.3,2.28
2,-4.339526364,16.2,1.3,2.28
2,-5.223588164,16.6,1.3,2.28
2,-6.11862388,16.9,1.3,2.28
2,-7.022695745,17.3,1.3,2.28
2,-7.934207867,17.6,1.3,2.28
2,-9.312579589,18.1,1.3,2.28
2,-10.70116387,18.5,1.3,2.28
2,-12.09726539,18.8,1.3,2.28
2,-13.49889853,19.2,1.3,2.28
2,-14.90462756,19.5,1.3,2.28
2,-16.31342747,19.7,1.3,2.28
2,-17.72456853,20,1.3,2.28
2,-19.1375252,20.2,1.3,2.28
2,-20.55190783,20.3,1.3,2.28
2,-21.96741388,20.5,1.3,2.28
2,-23.38379484,20.6,1.3,2.28
2,-24.80083555,20.7,1.3,2.28
3,-0.230138641,-9.2,-0.85,2.07
3,-0.243841162,-9.2,-0.85,2.07
3,-0.249770754,-9.2,-0.85,2.07
3,-0.248525383,-9.2,-0.85,2.07
3,-0.234270741,-9.2,-0.85,2.07
3,-0.206376015,-9.2,-0.85,2.07
3,-0.166023029,-9.2,-0.85,2.07
3,-0.114244786,-9.2,-0.85,2.07
3,-0.051974595,-9.2,-0.85,2.07
3,0.019919769,-9.2,-0.85,2.07
3,0.100607395,-9.2,-0.85,2.07
3,0.236332124,-9.2,-0.85,2.07
3,0.387166194,-9.1,-0.85,2.07
3,0.550067295,-9.1,-0.85,2.07
3,0.721601213,-9,-0.85,2.07
3,0.89767879,-9,-0.85,2.07
3,1.073100601,-8.9,-0.85,2.07
3,1.240763121,-8.8,-0.85,2.07
3,1.390317522,-8.7,-0.85,2.07
3,1.453679812,-8.6,-0.85,2.07
3,1.506070567,-8.6,-0.85,2.07
3,1.544284395,-8.5,-0.85,2.07
3,1.564593836,-8.5,-0.85,2.07
3,1.563030284,-8.5,-0.85,2.07
3,1.535977628,-8.5,-0.85,2.07
3,1.481024405,-8.6,-0.85,2.07
3,1.397705193,-8.7,-0.85,2.07
3,1.287636939,-8.9,-0.85,2.07
3,1.153933392,-9.1,-0.85,2.07
3,1.000307197,-9.3,-0.85,2.07
3,0.830345635,-9.5,-0.85,2.07
3,0.647139993,-9.7,-0.85,2.07
3,0.453192818,-10,-0.85,2.07
3,0.250467657,-10.2,-0.85,2.07
3,0.040486126,-10.5,-0.85,2.07
3,-0.285588891,-10.9,-0.85,2.07
3,-0.622461874,-11.5,-0.85,2.07
3,-0.968073071,-12.1,-0.85,2.07
3,-1.320941704,-13.2,-0.85,2.07
3,-1.679973571,-15,-0.85,2.07
3,-2.228311245,-15.3,-0.85,2.07
3,-2.78660063,-15.6,-0.85,2.07
3,-3.353325879,-15.9,-0.85,2.07
3,-3.92733011,-16.2,-0.85,2.07
3,-4.800012921,-16.6,-0.85,2.07
3,-5.684553556,-17,-0.85,2.07
3,-6.578982878,-17.4,-0.85,2.07
3,-7.481680034,-17.7,-0.85,2.07
3,-8.848312037,-18.2,-0.85,2.07
3,-10.22680639,-18.6,-0.85,2.07
3,-11.6142875,-19,-0.85,2.07
3,-13.00857269,-19.3,-0.85,2.07
3,-14.40803404,-19.6,-0.85,2.07
3,-15.81147412,-19.9,-0.85,2.07
3,-17.21801783,-20.2,-0.85,2.07
3,-18.62702277,-20.4,-0.85,2.07
3,-20.03800874,-20.6,-0.85,2.07
3,-21.45060498,-20.7,-0.85,2.07
3,-0.230138641,9.2,-0.85,2.07
3,-0.243841162,9.2,-0.85,2.07
3,-0.249770754,9.2,-0.85,2.07
3,-0.248525383,9.2,-0.85,2.07
3,-0.234270741,9.2,-0.85,2.07
3,-0.206376015,9.2,-0.85,2.07
3,-0.166023029,9.2,-0.85,2.07
3,-0.114244786,9.2,-0.85,2.07
3,-0.051974595,9.2,-0.85,2.07
3,0.019919769,9.2,-0.85,2.07
3,0.100607395,9.2,-0.85,2.07
3,0.236332124,9.2,-0.85,2.07
3,0.387166194,9.1,-0.85,2.07
3,0.550067295,9.1,-0.85,2.07
3,0.721601213,9,-0.85,2.07
3,0.89767879,9,-0.85,2.07
3,1.073100601,8.9,-0.85,2.07
3,1.240763121,8.8,-0.85,2.07
3,1.390317522,8.7,-0.85,2.07
3,1.453679812,8.6,-0.85,2.07
3,1.506070567,8.6,-0.85,2.07
3,1.544284395,8.5,-0.85,2.07
3,1.564593836,8.5,-0.85,2.07
3,1.563030284,8.5,-0.85,2.07
3,1.535977628,8.5,-0.85,2.07
3,1.481024405,8.6,-0.85,2.07
3,1.397705193,8.7,-0.85,2.07
3,1.287636939,8.9,-0.85,2.07
3,1.153933392,9.1,-0.85,2.07
3,1.000307197,9.3,-0.85,2.07
3,0.830345635,9.5,-0.85,2.07
3,0.647139993,9.7,-0.85,2.07
3,0.453192818,10,-0.85,2.07
3,0.250467657,10.2,-0.85,2.07
3,0.040486126,10.5,-0.85,2.07
3,-0.285588891,10.9,-0.85,2.07
3,-0.622461874,11.5,-0.85,2.07
3,-0.968073071,12.1,-0.85,2.07
3,-1.320941704,13.2,-0.85,2.07
3,-1.679973571,15,-0.85,2.07
3,-2.228311245,15.3,-0.85,2.07
3,-2.78660063,15.6,-0.85,2.07
3,-3.353325879,15.9,-0.85,2.07
3,-3.92733011,16.2,-0.85,2.07
3,-4.800012921,16.6,-0.85,2.07
3,-5.684553556,17,-0.85,2.07
3,-6.578982878,17.4,-0.85,2.07
3,-7.481680034,17.7,-0.85,2.07
3,-8.848312037,18.2,-0.85,2.07
3,-10.22680639,18.6,-0.85,2.07
3,-11.6142875,19,-0.85,2.07
3,-13.00857269,19.3,-0.85,2.07
3,-14.40803404,19.6,-0.85,2.07
3,-15.81147412,19.9,-0.85,2.07
3,-17.21801783,20.2,-0.85,2.07
3,-18.62702277,20.4,-0.85,2.07
3,-20.03800874,20.6,-0.85,2.07
3,-21.45060498,20.7,-0.85,2.07
4,-0.229591653,-9.1,0.19,2.25
4,-0.242580351,-9.1,0.19,2.25
4,-0.247639487,-9.1,0.19,2.25
4,-0.245374752,-9.1,0.19,2.25
4,-0.236288751,-9.1,0.19,2.25
4,-0.21080077,-9.1,0.19,2.25
4,-0.172182,-9.1,0.19,2.25
4,-0.121516453,-9.1,0.19,2.25
4,-0.059771826,-9.1,0.19,2.25
4,0.012163794,-9.1,0.19,2.25
4,0.093451963,-9.1,0.19,2.25
4,0.231138189,-9,0.19,2.25
4,0.385264004,-9,0.19,2.25
4,0.552902448,-9,0.19,2.25
4,0.730796192,-8.9,0.19,2.25
4,0.915113652,-8.8,0.19,2.25
4,1.101023744,-8.7,0.19,2.25
4,1.281922685,-8.6,0.19,2.25
4,1.448045203,-8.5,0.19,2.25
4,1.52108161,-8.5,0.19,2.25
4,1.584050108,-8.4,0.19,2.25
4,1.63358046,-8.4,0.19,2.25
4,1.665561121,-8.4,0.19,2.25
4,1.675304815,-8.3,0.19,2.25
4,1.658180093,-8.4,0.19,2.25
4,1.610732891,-8.4,0.19,2.25
4,1.531880598,-8.5,0.19,2.25
4,1.423333071,-8.7,0.19,2.25
4,1.288855539,-8.9,0.19,2.25
4,1.132976265,-9.1,0.19,2.25
4,0.959969148,-9.3,0.19,2.25
4,0.77339279,-9.5,0.19,2.25
4,0.576026938,-9.7,0.19,2.25
4,0.369982179,-10,0.19,2.25
4,0.156848162,-10.2,0.19,2.25
4,-0.062173883,-10.5,0.19,2.25
4,-0.399801262,-10.9,0.19,2.25
4,-0.746393069,-11.4,0.19,2.25
4,-1.100360689,-12.1,0.19,2.25
4,-1.460555784,-13.2,0.19,2.25
4,-2.010705837,-15,0.19,2.25
4,-2.570862296,-15.3,0.19,2.25
4,-3.139503133,-15.6,0.19,2.25
4,-3.715473132,-15.9,0.19,2.25
4,-4.59120156,-16.3,0.19,2.25
4,-5.478897345,-16.7,0.19,2.25
4,-6.376569894,-17.1,0.19,2.25
4,-7.738240872,-17.6,0.19,2.25
4,-9.114155926,-18,0.19,2.25
4,-10.50077563,-18.4,0.19,2.25
4,-11.89538323,-18.8,0.19,2.25
4,-13.29593819,-19.2,0.19,2.25
4,-14.70093938,-19.5,0.19,2.25
4,-16.10929931,-19.7,0.19,2.25
4,-17.52023509,-20,0.19,2.25
4,-18.93317985,-20.2,0.19,2.25
4,-20.34771447,-20.3,0.19,2.25
4,-21.76351758,-20.5,0.19,2.25
4,-23.1803309,-20.6,0.19,2.25
4,-24.59793671,-20.7,0.19,2.25
4,-0.229591653,9.1,0.19,2.25
